수집시간,매물유형,매물ID,거래유형,상가업종,시도,구군,읍면동,보증금(만원),월세(만원),매매가(만원),권리금(만원),면적(m2),평,층,제목,URL
2026-06-09 08:11:23,상가사무실,943882,임대,기타,부산광역시,남구,문현동,3000,55,0,0,102.4,30.98,3층,무권리 내부시설 인테리어 잘되어 있는 점포 사무실 입니다.,https://www.zigbang.com/home/store/items/943882
2026-06-09 08:11:23,상가사무실,789892,임대,기타,부산광역시,남구,대연동,300,25,0,0,16.53,5.0,2층,지게골역 도보 10분 내외 역세권 공실,https://www.zigbang.com/home/store/items/789892
2026-06-09 08:11:23,상가사무실,868887,임대,기타주점,부산광역시,남구,대연동,3000,230,0,2000,110.1,33.31,1층,"경성대 대학가상권 위치, 유동인구 풍부한 대연동 1층 실내포차",https://www.zigbang.com/home/store/items/868887
2026-06-09 08:11:23,상가사무실,943172,임대,기타,부산광역시,남구,대연동,3000,180,0,0,33.06,10.0,1층,★ 부경대 메인 라인! 트렌디한 감성의 세련된 1층 10평 상가입니다,https://www.zigbang.com/home/store/items/943172
2026-06-09 08:11:23,상가사무실,943163,임대,기타,부산광역시,남구,대연동,6000,350,0,0,66.12,20.0,1층,부경대·경성대 중심 상권에 위치한 감각적인 1층 상가입니다.,https://www.zigbang.com/home/store/items/943163
2026-06-09 08:11:23,상가사무실,943154,임대,기타,부산광역시,남구,대연동,2000,150,0,0,82.64,25.0,1층,부경대 후문(학생들 바글바글함)인근에서 가성비갑,https://www.zigbang.com/home/store/items/943154
2026-06-09 08:11:23,상가사무실,943143,임대,기타,부산광역시,남구,대연동,2500,150,0,0,66.12,20.0,1층,부경대 후문(학생들 바글바글합니다) 무권리금.가성비 갑중에 갑!!!,https://www.zigbang.com/home/store/items/943143
2026-06-09 08:11:23,상가사무실,943136,임대,기타,부산광역시,남구,대연동,12000,550,0,0,390.08,118.0,1층,(경성대·부경대 메인 상권! 118평 무권리 파격 조건 1층 대형 상가),https://www.zigbang.com/home/store/items/943136
2026-06-09 08:11:23,상가사무실,679099,임대,가구/가전,부산광역시,남구,용호동,1000,50,0,2000,23.14,7.0,1층,"시설 집기 포함, 용호동 상가",https://www.zigbang.com/home/store/items/679099
2026-06-09 08:11:23,상가사무실,679520,임대,가구/가전,부산광역시,남구,우암동,2000,70,0,3000,33.06,10.0,1층,우암동 단골고객이 많은 아파트 상가의 반찬가게,https://www.zigbang.com/home/store/items/679520
2026-06-09 08:11:23,상가사무실,648946,임대,기타소매,부산광역시,남구,대연동,5000,300,0,10000,79.34,24.0,1층,"역세권 상권, 주목도 높은 대연동 매장",https://www.zigbang.com/home/store/items/648946
2026-06-09 08:11:23,상가사무실,674927,임대,학원/학업관련,부산광역시,남구,대연동,3000,110,0,1200,56.2,17.0,2층,대연동 아파트 단지 내 상가,https://www.zigbang.com/home/store/items/674927
2026-06-09 08:11:23,상가사무실,566723,임대,기타,부산광역시,남구,대연동,5000,300,0,0,171.9,52.0,2층,남구 역세권에 있는 공실 매물,https://www.zigbang.com/home/store/items/566723
2026-06-09 08:11:23,상가사무실,547790,임대,미용/네일/피부관리,부산광역시,남구,용호동,2000,40,0,1500,39.7,12.01,1층,유동인구 많은 용호동 네일샵,https://www.zigbang.com/home/store/items/547790
2026-06-09 08:11:23,상가사무실,488535,임대,카페/커피,부산광역시,남구,우암동,2000,60,0,3500,49.6,15.0,1층,★우암동 카페★,https://www.zigbang.com/home/store/items/488535
2026-06-09 08:11:23,상가사무실,942482,임대,퓨전/쌀국수,부산광역시,남구,대연동,2000,150,0,0,136.14,41.18,2층,부경대 맞은편에 위치한 상가,https://www.zigbang.com/home/store/items/942482
2026-06-09 08:11:23,상가사무실,787971,임대,가구/가전,부산광역시,남구,대연동,4000,200,0,0,115.7,35.0,1층,"대학가상권, 유동인구 많은 대연동 소품샵",https://www.zigbang.com/home/store/items/787971
2026-06-09 08:11:23,상가사무실,810289,임대,카페/커피,부산광역시,남구,대연동,3500,190,0,7000,23.14,7.0,1층,남구 대연동 위치좋은 대로변 1층 상가 임대,https://www.zigbang.com/home/store/items/810289
2026-06-09 08:11:23,상가사무실,750594,임대,편의점/슈퍼,부산광역시,남구,대연동,4000,170,0,2500,82.64,25.0,1층,"도로변 상권, 수요도 많은 대연동 매장",https://www.zigbang.com/home/store/items/750594
2026-06-09 08:11:23,상가사무실,936061,임대,미용/네일/피부관리,부산광역시,남구,대연동,1000,60,0,0,33.06,10.0,4층,★ 대연동상가임대 역세권 위치한 깔끔한 상,https://www.zigbang.com/home/store/items/936061
2026-06-09 08:11:23,상가사무실,885101,임대,골프/헬스,부산광역시,남구,대연동,3000,160,0,500,157.5,47.64,3층,"대학가상권 위치, 유동인구 풍부한 대연동 PT샵",https://www.zigbang.com/home/store/items/885101
2026-06-09 08:11:23,상가사무실,932640,임대,기타,부산광역시,수영구,남천동,4000,140,0,0,80,24.2,2층,부산 수영구 남천 1동 해변시장과 1분 거리,https://www.zigbang.com/home/store/items/932640
2026-06-09 08:11:23,상가사무실,924392,임대,골프/헬스,부산광역시,남구,대연동,5000,370,0,4500,283,85.61,2층,부산 골프연습장 양도 양수,https://www.zigbang.com/home/store/items/924392
2026-06-09 08:11:23,상가사무실,922872,임대,기타,부산광역시,수영구,남천동,2000,195,0,1300,33.06,10.0,1층,남천동 상가 권리양도합니다,https://www.zigbang.com/home/store/items/922872
2026-06-09 08:11:23,상가사무실,912650,매매,기타,부산광역시,수영구,남천동,0,0,75000,0,49.59,15.0,1층,수영구 아파트 상가  매매,https://www.zigbang.com/home/store/items/912650
2026-06-09 08:11:23,상가사무실,907848,임대,사무실,부산광역시,수영구,남천동,5000,190,0,0,188.43,57.0,12층,"감성깔끔 인테리어, 독립 공간 多, 에어컨9대,  초역세권 고객방문 편리",https://www.zigbang.com/home/store/items/907848
2026-06-09 08:11:23,상가사무실,193411,임대,기타,부산광역시,부산진구,전포동,2000,120,0,0,76,22.99,1층,#전포사잇길 월세저렴한 무권리 통건물!!!,https://www.zigbang.com/home/store/items/193411
2026-06-09 08:11:23,상가사무실,892680,임대,액세서리,부산광역시,남구,대연동,1000,80,0,0,25.32,7.66,1층,"**경성대, 부경대에 위치한 핫한 매물입니다**",https://www.zigbang.com/home/store/items/892680
2026-06-09 08:11:23,상가사무실,901225,임대,사무실,부산광역시,남구,문현동,1000,50,0,0,66.12,20.0,3층,지하철(지게골역) 10분 거리 조용한 사무실,https://www.zigbang.com/home/store/items/901225
2026-06-09 08:11:23,상가사무실,901226,임대,기타,부산광역시,남구,문현동,1000,50,0,0,135.54,41.0,지하1층,지하철역 10분 거리로 교통 편리,https://www.zigbang.com/home/store/items/901226
2026-06-09 08:11:23,상가사무실,898229,매매,부동산중개소,부산광역시,수영구,남천동,0,0,72000,0,52.89,16.0,1층,부산남천동 분양예정인 써밋아파트 근처1층상가,https://www.zigbang.com/home/store/items/898229
2026-06-09 08:11:23,상가사무실,880087,매매,기타,부산광역시,수영구,남천동,0,0,3000000,0,5542.86,1676.71,1층,수영구 남천동 대로변 건물 매매,https://www.zigbang.com/home/store/items/880087
2026-06-09 08:11:23,상가사무실,887335,임대,기타,부산광역시,남구,용호동,1000,70,0,0,191.4,57.9,지하1층,남구 용호동 즉시 입주가능한 지층 상가 임대 ,https://www.zigbang.com/home/store/items/887335
2026-06-09 08:11:23,상가사무실,877894,매매,학원/학업관련,부산광역시,남구,용당동,0,0,40000,0,305.39,92.38,5층,"남구 용당동, 배후수요 풍부한 대형 평수 학원 매매",https://www.zigbang.com/home/store/items/877894
2026-06-09 08:11:23,상가사무실,872225,임대,기타,부산광역시,남구,대연동,2000,160,0,0,92.16,27.88,지하1층,남구 대연동 즉시 입주 가능한 지층 상가 임대,https://www.zigbang.com/home/store/items/872225
2026-06-09 08:11:23,상가사무실,864110,임대,기타,부산광역시,남구,대연동,3000,110,0,0,42.98,13.0,1층,남구 대연동 즉시 입주 가능한 1층 상가 임대,https://www.zigbang.com/home/store/items/864110
2026-06-09 08:11:23,상가사무실,840649,임대,사무실,부산광역시,남구,대연동,1000,100,0,0,76.15,23.04,5층,남구 대연동 위치좋은 5층사무실 임대,https://www.zigbang.com/home/store/items/840649
2026-06-09 08:11:23,상가사무실,836149,임대,기타,부산광역시,남구,문현동,2000,140,0,100,74.7,22.6,2층,남구 문현동  즉시 입주 가능한 2층 상가,https://www.zigbang.com/home/store/items/836149
2026-06-09 08:11:23,상가사무실,827604,임대,학원/학업관련,부산광역시,남구,용호동,6000,280,0,0,117.31,35.49,4층,"대로변 코너, 부경대학교 인근에 위치한 4층 용호동 학원",https://www.zigbang.com/home/store/items/827604
2026-06-09 08:11:23,상가사무실,765487,임대,기타,부산광역시,남구,대연동,1000,170,0,0,148.76,45.0,2층,남구 대연동  접근성좋은 대로변 2층 상가,https://www.zigbang.com/home/store/items/765487
2026-06-09 08:11:23,상가사무실,801546,임대,사무실,부산광역시,남구,대연동,3000,185,0,0,198.35,60.0,4층,"대연동 초역세권, 접근성 훌륭한 사무실",https://www.zigbang.com/home/store/items/801546
2026-06-09 08:11:23,상가사무실,786976,임대,기타,부산광역시,남구,용당동,7900,330,0,0,200.23,60.57,4층,남구 용당동 위치좋은 대로변 4층 상가 임대,https://www.zigbang.com/home/store/items/786976
2026-06-09 08:11:23,상가사무실,786974,임대,기타,부산광역시,남구,용당동,8400,350,0,0,211.96,64.12,3층,남구 용당동 접근성 좋은 대로변 3층 상가 임대,https://www.zigbang.com/home/store/items/786974
2026-06-09 08:11:23,상가사무실,717540,매매,기타,부산광역시,남구,용호동,0,0,110000,0,39.67,12.0,1층,남구 용호동 아파트내 상가 매매,https://www.zigbang.com/home/store/items/717540
2026-06-09 08:11:23,상가사무실,717545,매매,기타,부산광역시,남구,용호동,0,0,220000,0,82.64,25.0,1층,남구 용호동 아파트내 상가 1층 매매,https://www.zigbang.com/home/store/items/717545
2026-06-09 08:11:23,상가사무실,717550,매매,기타,부산광역시,남구,용호동,0,0,220000,0,82.64,25.0,1층,남구 용호동 대로변 아파트내 상가 1층 매매,https://www.zigbang.com/home/store/items/717550
2026-06-09 08:11:23,상가사무실,717554,매매,기타,부산광역시,남구,용호동,0,0,180000,0,66.12,20.0,1층,남구 용호동 대로변 대단지아파트 내 상가 1층 매매,https://www.zigbang.com/home/store/items/717554
2026-06-09 08:11:23,상가사무실,932128,임대,기타주점,부산광역시,영도구,동삼동,1500,100,0,600,49.8,15.06,1층,하리항 인근 음식점,https://www.zigbang.com/home/store/items/932128
2026-06-09 08:11:23,상가사무실,699154,임대,기타,부산광역시,남구,감만동,2000,166,0,1000,26.45,8.0,1층,"대로변 상권, 주목도 높은 감만동 매장",https://www.zigbang.com/home/store/items/699154
2026-06-09 08:11:23,상가사무실,943754,임대,퓨전/쌀국수,부산광역시,영도구,동삼동,1000,1000,0,0,82.64,25.0,2층,. 이 지역은 버스 정류장이 있는 특일급 지역입니다. 롯데마트가 있는 곳,https://www.zigbang.com/home/store/items/943754
2026-06-09 08:11:23,상가사무실,783112,매매,학원/학업관련,부산광역시,남구,용호동,0,0,18000,0,56.09,16.97,2층,"깔끔한 시설, 유동인구 많은 용호동 2층 사무실",https://www.zigbang.com/home/store/items/783112
2026-06-09 08:11:23,상가사무실,811813,임대,가구/가전,부산광역시,영도구,동삼동,2000,100,0,0,138.18,41.8,2층,"무권리, 즉시입주 가능한 동삼동 2층 상가",https://www.zigbang.com/home/store/items/811813
2026-06-09 08:11:23,상가사무실,811816,임대,사무실,부산광역시,영도구,동삼동,2000,80,0,0,147.42,44.59,3층,"즉시입주가능, 접근성 우수한 동삼동 3층 사무실",https://www.zigbang.com/home/store/items/811816
2026-06-09 08:11:23,상가사무실,772900,임대,미용/네일/피부관리,부산광역시,영도구,동삼동,2000,80,0,0,29.75,9.0,지하2층,"대로변1층, 유동인구 많은 동삼동 미용실",https://www.zigbang.com/home/store/items/772900
2026-06-09 08:11:23,상가사무실,721321,매매,편의점/슈퍼,부산광역시,영도구,동삼동,0,0,55000,0,72.73,22.0,1층,영도구 동삼동 단지내 1층상가 매매,https://www.zigbang.com/home/store/items/721321
2026-06-09 08:11:24,상가사무실,939053,임대,퓨전/쌀국수,부산광역시,수영구,광안동,2000,170,0,4500,76.46,23.13,2층,광안리  해수욕장 인근 내부시설 좋은 카페입니다,https://www.zigbang.com/home/store/items/939053
2026-06-09 08:11:24,상가사무실,923948,임대,한식/고기집,부산광역시,수영구,민락동,7000,550,0,10000,204,61.71,1층,광안리 해변뷰 상가 임대,https://www.zigbang.com/home/store/items/923948
2026-06-09 08:11:24,상가사무실,915530,임대,사무실,부산광역시,남구,용호동,2000,60,0,0,52.89,16.0,2층,화이트톤 채광좋은 사무실,https://www.zigbang.com/home/store/items/915530
2026-06-09 08:11:24,상가사무실,888078,임대,한식/고기집,부산광역시,남구,용호동,1000,80,0,7000,140.27,42.43,1층,"재래시장 인근, 유동인구 풍부한 용호동 1층 고깃집",https://www.zigbang.com/home/store/items/888078
2026-06-09 08:11:24,상가사무실,871763,임대,한식/고기집,부산광역시,남구,용호동,2500,160,0,4000,106.08,32.09,1층,남구 용호동  접근성 좋은 1층 상가 임대,https://www.zigbang.com/home/store/items/871763
2026-06-09 08:11:24,상가사무실,873746,임대,패스트푸드/피자,부산광역시,남구,용호동,2000,135,0,2200,48.45,14.66,1층,남구 용호동 성업중인 1층 피자집 임대,https://www.zigbang.com/home/store/items/873746
2026-06-09 08:11:24,상가사무실,817368,임대,일식/해산물,부산광역시,남구,용호동,6000,190,0,1000,76.06,23.01,1층,"남구 용호동 도로변 위치, 인테리어 완비된 1층 음식점",https://www.zigbang.com/home/store/items/817368
2026-06-09 08:11:24,상가사무실,570375,임대,기타,부산광역시,남구,용호동,1000,50,0,1000,16.5,4.99,1층,시장내에 있는 용호동 꽈배기 전문점,https://www.zigbang.com/home/store/items/570375
2026-06-09 08:11:24,상가사무실,941819,임대,퓨전/쌀국수,부산광역시,수영구,남천동,5500,270,0,4500,78,23.59,1층,광안리 해수욕장 진입로 유동인구 활발한 반듯한 상가점포 입니다.,https://www.zigbang.com/home/store/items/941819
2026-06-09 08:11:24,상가사무실,938151,임대,미용/네일/피부관리,부산광역시,수영구,광안동,2000,130,0,1300,49.59,15.0,2층,★광안리상가임대 주택 개조 급매,https://www.zigbang.com/home/store/items/938151
2026-06-09 08:11:24,상가사무실,932212,임대,양식/레스토랑,부산광역시,수영구,광안동,2000,120,0,2500,142.15,43.0,2층,#광리단길 43평 일반음식점 급매 상가,https://www.zigbang.com/home/store/items/932212
2026-06-09 08:11:24,상가사무실,930443,임대,기타,부산광역시,수영구,민락동,3000,130,0,0,46.28,14.0,2층,"부산명소 광안리 민락동 신축상가,오피스텔 입주자 +외부유입 인구 소비상가",https://www.zigbang.com/home/store/items/930443
2026-06-09 08:11:24,상가사무실,904747,임대,미용/네일/피부관리,부산광역시,수영구,광안동,3000,110,0,0,39.67,12.0,1층,"#1층 무권리 광안리 입구, 컨디션 좋은 곳!!!",https://www.zigbang.com/home/store/items/904747
2026-06-09 08:11:24,상가사무실,904746,임대,의류/멀티샵,부산광역시,수영구,광안동,3000,110,0,0,39.67,12.0,1층,"*광안리 1층 무권리, 바다가는 길 초입!!!",https://www.zigbang.com/home/store/items/904746
2026-06-09 08:11:24,상가사무실,928984,임대,한식/고기집,부산광역시,수영구,민락동,3000,220,0,4500,66.12,20.0,1층,#광안리2선급매 기회 잡으세요!!!!,https://www.zigbang.com/home/store/items/928984
2026-06-09 08:11:24,상가사무실,928303,임대,기타,부산광역시,남구,용호동,2000,160,0,0,39.67,12.0,1층,무권리 대로변 노출좋은 1층 모든업종 가능 신축급 깔끔한 건물입니다.,https://www.zigbang.com/home/store/items/928303
2026-06-09 08:11:24,상가사무실,928300,임대,기타,부산광역시,남구,용호동,3000,200,0,0,109.09,33.0,2층,무권리 엘리베이터있는 단독사용 가능한 2층 사무실 모든업종가능,https://www.zigbang.com/home/store/items/928300
2026-06-09 08:11:24,상가사무실,925681,임대,기타,부산광역시,수영구,남천동,3000,150,0,0,158.68,48.0,2층,광안리수영구청 유동인구많음,https://www.zigbang.com/home/store/items/925681
2026-06-09 08:11:24,상가사무실,919818,임대,기타,부산광역시,수영구,광안동,15000,1000,0,0,280.69,84.91,1층,부산광안리 광안마티나 1층  상가 임대,https://www.zigbang.com/home/store/items/919818
2026-06-09 08:11:24,상가사무실,910047,임대,학원/학업관련,부산광역시,수영구,남천동,5000,300,0,0,189.45,57.31,2층,광안리 바닷가 도보 1분 사거리,https://www.zigbang.com/home/store/items/910047
2026-06-09 08:11:24,상가사무실,344662,임대,기타,부산광역시,수영구,민락동,2000,120,0,0,66.1,20.0,2층,## [실사진] 광안 테라스 강력추천 ##,https://www.zigbang.com/home/store/items/344662
2026-06-09 08:11:24,상가사무실,901297,임대,미용/네일/피부관리,부산광역시,수영구,민락동,3000,160,0,0,142.15,43.0,6층,#광안리 완벽 오션뷰를 자랑하는 무권리 공간!!!,https://www.zigbang.com/home/store/items/901297
2026-06-09 08:11:24,상가사무실,901295,임대,사무실,부산광역시,수영구,민락동,3000,160,0,0,142.15,43.0,6층,광안대교 오션뷰가 멋진 깨끗깔끔 사무실!!!,https://www.zigbang.com/home/store/items/901295
2026-06-09 08:11:24,상가사무실,738112,임대,카페/커피,부산광역시,수영구,민락동,3000,200,0,0,49.6,15.0,1층,#바닷가10초 무권리무권리무권리 테라스 주택개조!!!,https://www.zigbang.com/home/store/items/738112
2026-06-09 08:11:24,상가사무실,737536,임대,기타주점,부산광역시,수영구,민락동,3000,200,0,0,49.6,15.0,1층,#무권리테라스무권리테라스_광안리 바다 바로 앞 마당까지 있는 상가주택,https://www.zigbang.com/home/store/items/737536
2026-06-09 08:11:24,상가사무실,200503,임대,양식/레스토랑,부산광역시,수영구,민락동,5000,400,0,0,99.2,30.01,1층,#바다 앞 30평 무권리_테라스 있는 감성주택상가!!!,https://www.zigbang.com/home/store/items/200503
2026-06-09 08:11:24,상가사무실,769236,임대,양식/레스토랑,부산광역시,수영구,광안동,2000,70,0,0,66.1,20.0,2층,## 광안리 카페하기 좋아 ##,https://www.zigbang.com/home/store/items/769236
2026-06-09 08:11:24,상가사무실,902677,임대,기타,부산광역시,남구,용호동,2000,170,0,0,195.86,59.25,8층,권리금 없는 사무실 용도 추천드려요!,https://www.zigbang.com/home/store/items/902677
2026-06-09 08:11:24,상가사무실,902488,임대,요가/마사지,부산광역시,남구,용호동,2000,180,0,0,195.86,59.25,5층,"시설비,권리금 없이 바로 수업가능한 운동센터임대!",https://www.zigbang.com/home/store/items/902488
2026-06-09 08:11:24,상가사무실,886778,임대,사무실,부산광역시,수영구,남천동,2000,130,0,0,130.24,39.4,3층,수영구 남천동 즉시 입주가능한 3층 사무실 임대,https://www.zigbang.com/home/store/items/886778
2026-06-09 08:11:24,상가사무실,885915,임대,기타,부산광역시,수영구,민락동,3000,170,0,0,44.06,13.33,3층,"무권리, 수영구 민락동, 즉시입주가능한 3층 공실 상가",https://www.zigbang.com/home/store/items/885915
2026-06-09 08:11:24,상가사무실,818847,매매,카페/커피,부산광역시,해운대구,우동,0,0,13000,0,39.37,11.91,지하1층,"대로변, 주목도 높은 지층 우동 점포 매매",https://www.zigbang.com/home/store/items/818847
2026-06-09 08:11:24,상가사무실,817942,임대,기타,부산광역시,수영구,민락동,3000,200,0,0,45.64,13.81,2층,"번화가 상권, 유동인구 많은 민락동 상가",https://www.zigbang.com/home/store/items/817942
2026-06-09 08:11:24,상가사무실,817945,매매,기타,부산광역시,수영구,민락동,0,0,58000,0,45.64,13.81,2층,"번화가 상권, 유동인구 많은 민락동 상가매매",https://www.zigbang.com/home/store/items/817945
2026-06-09 08:11:24,상가사무실,810610,매매,한식/고기집,부산광역시,수영구,민락동,0,0,81184,0,42.36,12.81,1층,"광안리 해수욕장 인근, 접근성 좋은 1층 민락동 점포 매매",https://www.zigbang.com/home/store/items/810610
2026-06-09 08:11:24,상가사무실,810606,임대,한식/고기집,부산광역시,수영구,민락동,3000,299,0,0,42.36,12.81,1층,"광안리 해수욕장 인근, 접근성 좋은 1층 민락동 점포 임대",https://www.zigbang.com/home/store/items/810606
2026-06-09 08:11:24,상가사무실,760905,매매,사무실,부산광역시,수영구,광안동,0,0,27000,0,21.58,6.53,16층,수영구 광안동 접근성 좋은 오피스텔내  구분 사무실 매매,https://www.zigbang.com/home/store/items/760905
2026-06-09 08:11:24,상가사무실,725298,임대,기타,부산광역시,수영구,민락동,5000,400,0,0,42.36,12.81,1층,접근성이 좋고 유동인구가 많은 민락동 1층 신축공실,https://www.zigbang.com/home/store/items/725298
2026-06-09 08:11:24,상가사무실,697762,매매,기타,부산광역시,수영구,민락동,0,0,80000,0,36.36,11.0,1층,민락동 임차 맞춰진 상가,https://www.zigbang.com/home/store/items/697762
2026-06-09 08:11:23,상가사무실,947015,임대,한식/고기집,부산광역시,부산진구,가야동,3000,220,0,0,198.35,60.0,1층,가야공원 입구 대로변 상가1층 모든업종 가능합니다.,https://www.zigbang.com/home/store/items/947015
2026-06-09 08:11:23,상가사무실,946847,임대,기타주점,부산광역시,부산진구,부전동,2000,175,0,1000,142.15,43.0,지하1층,부산 서면 메인 상권 위락시설 힙합클럽/펍 매도합니다,https://www.zigbang.com/home/store/items/946847
2026-06-09 08:11:23,상가사무실,946485,임대,사무실,부산광역시,부산진구,부전동,2000,170,0,0,146.5,44.32,5층,#신축급 컨디션 완벽한 사무실!!!,https://www.zigbang.com/home/store/items/946485
2026-06-09 08:11:23,상가사무실,946481,임대,미용/네일/피부관리,부산광역시,부산진구,부전동,2000,170,0,0,146.5,44.32,5층,#완벽하고 가격좋은 신축건물!!!,https://www.zigbang.com/home/store/items/946481
2026-06-09 08:11:23,상가사무실,930557,임대,기타,부산광역시,부산진구,부전동,1000,90,0,0,31.7,9.59,2층,신축 2층 상가 조율가능,https://www.zigbang.com/home/store/items/930557
2026-06-09 08:11:23,상가사무실,861801,임대,기타,부산광역시,부산진구,부전동,1000,60,0,0,33.06,10.0,3층,부산진구 부전동 접근성 좋은 3층 상가 임대,https://www.zigbang.com/home/store/items/861801
2026-06-09 08:11:23,상가사무실,898948,임대,기타,부산광역시,부산진구,전포동,2500,65,0,700,59.5,18.0,1층,"▷전포사잇길 트랜디한 인테리어 1층 월세,권리금 최저급매★",https://www.zigbang.com/home/store/items/898948
2026-06-09 08:11:23,상가사무실,946175,매매,가구/가전,부산광역시,부산진구,부전동,0,0,165000,0,357.02,108.0,지하1층,수익률 좋은 상가 5.3% 안정적인 임차인 계약중입니다.,https://www.zigbang.com/home/store/items/946175
2026-06-09 08:11:23,상가사무실,934115,임대,분식,부산광역시,남구,문현동,500,50,0,1500,39.67,12.0,1층,전면노출 좋은 음식점 상가 월세 가벼운 음식점,https://www.zigbang.com/home/store/items/934115
2026-06-09 08:11:23,상가사무실,932275,임대,퓨전/쌀국수,부산광역시,동구,초량동,3000,200,0,6000,66.12,20.0,1층,프랜차이즈치킨 부산초량점 양도양수합니다.,https://www.zigbang.com/home/store/items/932275
2026-06-09 08:11:23,상가사무실,932365,임대,가구/가전,부산광역시,동구,수정동,1000,85,0,500,115.7,35.0,1층,초량역 인근 1층 노출좋은 상가점포 ,https://www.zigbang.com/home/store/items/932365
2026-06-09 08:11:23,상가사무실,932548,임대,미용/네일/피부관리,부산광역시,부산진구,범천동,500,55,0,4000,42.98,13.0,1층,미용네일아트 상가 급매,https://www.zigbang.com/home/store/items/932548
2026-06-09 08:11:23,상가사무실,945406,임대,기타,부산광역시,동구,범일동,3000,160,0,10000,217.9,65.91,3층,조방 먹거리 상권 중심지 모든업종 가능한 전면 노출 좋은 상가,https://www.zigbang.com/home/store/items/945406
2026-06-09 08:11:23,상가사무실,943051,임대,사무실,부산광역시,부산진구,부전동,2000,170,0,0,132.23,40.0,5층,#서면사무실임대 시설 완벽한 상가,https://www.zigbang.com/home/store/items/943051
2026-06-09 08:11:23,상가사무실,832810,임대,기타소매,부산광역시,남구,문현동,1000,65,0,3800,16.53,5.0,1층,"월세 저렴한, 문현동 도로변코너 1층 상가",https://www.zigbang.com/home/store/items/832810
2026-06-09 08:11:23,상가사무실,788881,임대,기타소매,부산광역시,남구,문현동,1000,55,0,3500,16.53,5.0,1층,남구 문현동 대로변 위치좋은 1층 상가,https://www.zigbang.com/home/store/items/788881
2026-06-09 08:11:23,상가사무실,738694,임대,노래방/PC방/당구장/기타,부산광역시,남구,문현동,1000,80,0,1500,158.68,48.0,지하1층,문현동 시설 양도 가능한 노래방,https://www.zigbang.com/home/store/items/738694
2026-06-09 08:11:23,상가사무실,941259,임대,한식/고기집,부산광역시,부산진구,가야동,3000,200,0,2500,80.4,24.32,1층,가야공원로 교차로 상권 인테리어 손볼곳 없는 음식점은 이곳입니다.,https://www.zigbang.com/home/store/items/941259
2026-06-09 08:11:23,상가사무실,675086,임대,사무실,부산광역시,동구,초량동,2000,135,0,0,102.48,31.0,8층,"대로변 상권, 주목도 높은 초량동 사무실",https://www.zigbang.com/home/store/items/675086
2026-06-09 08:11:23,상가사무실,902921,임대,기타,부산광역시,부산진구,전포동,2500,200,0,3500,99.94,30.23,4층,전포동 핫플 신축건물 / 전포역 도보 10초거리,https://www.zigbang.com/home/store/items/902921
2026-06-09 08:11:23,상가사무실,595697,임대,사무실,부산광역시,동구,초량동,2000,145,0,0,102.48,31.0,4층,"대로변 상권, 주목도 높은 초역세권에 위치한 리모델링 사무실입니다.",https://www.zigbang.com/home/store/items/595697
2026-06-09 08:11:23,상가사무실,820816,임대,기타,부산광역시,부산진구,부전동,1000,55,0,0,39.67,12.0,지하1층,"무권리, 서면역 역세권, 즉시입주가능한 뷰티 샵인샵 상가",https://www.zigbang.com/home/store/items/820816
2026-06-09 08:11:23,상가사무실,818794,임대,기타,부산광역시,부산진구,부전동,500,30,0,0,39.67,12.0,2층,"무권리, 서면역 역세권, 즉시입주가능한 샵인샵 상가",https://www.zigbang.com/home/store/items/818794
2026-06-09 08:11:23,상가사무실,934848,임대,미용/네일/피부관리,부산광역시,부산진구,전포동,1500,80,0,0,39.67,12.0,4층,#전포동상가임대 무권리 급매!!,https://www.zigbang.com/home/store/items/934848
2026-06-09 08:11:23,상가사무실,932835,임대,요가/마사지,부산광역시,부산진구,범천동,1000,100,0,0,16.53,5.0,1층,예쁘고 화사한 공간을 함꺼 채워나갈 소중한 파트너를 찾고 있어요!,https://www.zigbang.com/home/store/items/932835
2026-06-09 08:11:23,상가사무실,931347,임대,가구/가전,부산광역시,부산진구,부전동,1500,100,0,0,112.4,34.0,지하1층,서면역 도보 5분! 지하1층 상가 임대,https://www.zigbang.com/home/store/items/931347
2026-06-09 08:11:23,상가사무실,929115,임대,일식/해산물,부산광역시,동구,수정동,1000,90,0,4500,82.64,25.0,1층,해수부인근 돈까스전문점입니다,https://www.zigbang.com/home/store/items/929115
2026-06-09 08:11:23,상가사무실,927224,임대,노래방/PC방/당구장/기타,부산광역시,부산진구,부전동,2400,250,0,5000,187.51,56.72,2층,서면 중심가 노래방 매물,https://www.zigbang.com/home/store/items/927224
2026-06-09 08:11:23,상가사무실,927005,임대,기타,부산광역시,동구,초량동,2000,140,0,0,32,9.68,1층,아파트 구분상가 임차인 찾습니다.,https://www.zigbang.com/home/store/items/927005
2026-06-09 08:11:23,상가사무실,926651,임대,기타,부산광역시,동구,범일동,2000,120,0,0,127.53,38.58,2층,시장입구에 위치한 동네 요지,https://www.zigbang.com/home/store/items/926651
2026-06-09 08:11:23,상가사무실,758100,임대,기타,부산광역시,부산진구,전포동,1000,50,0,2000,52.9,16.0,4층,【 전포동 화이트 채광 좋은 곳!! 】,https://www.zigbang.com/home/store/items/758100
